상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220808148391,후다닭두마리,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28140,동구,28140525,화수1.화평동,2814010200,화수동,2814010200102750005,1,대지,275,5,인천광역시 동구 화수동 275-5,281403150029,인천광역시 동구 화수로,43,,2814010200102750005212465,,인천광역시 동구 화수로 43,401803,22521,,1,,126.633120738338,37.4827065761953
MA010120220808148489,호치킨광교중흥어뮤즈점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117550,원천동,4111710200,원천동,4111710200105890000,1,대지,589,,경기도 수원시 영통구 원천동 589,411173350755,경기도 수원시 영통구 광교호수공원로,277,,4111710200105890000000001,중흥에스클래스,경기도 수원시 영통구 광교호수공원로 277,443380,16517,,B1,,127.056619478288,37.2838300148919
MA010120220808148576,비비큐청주방서,용암점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,43,충청북도,43111,청주시 상당구,43111730,용암2동,4311112400,용암동,4311112400118700000,1,대지,1870,,충청북도 청주시 상당구 용암동 1870,431114508563,충청북도 청주시 상당구 월평로218번길,24,,4311112400118700000042099,,충청북도 청주시 상당구 월평로218번길 24,360825,28782,,1,,127.506607760028,36.6073272742315
MA010120220808164828,교촌치킨신곡,2호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41150,의정부시,41150567,신곡1동,4115010400,신곡동,4115010400107030010,1,대지,703,10,경기도 의정부시 신곡동 703-10,411504343135,경기도 의정부시 발곡로3번길,7,,4115010400107030010002311,,경기도 의정부시 발곡로3번길 7,480834,11729,,1,,127.054996211959,37.7316752257774
MA010120220808164997,가마꿉,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41210,광명시,41210540,광명3동,4121010100,광명동,4121010100101580081,1,대지,158,81,경기도 광명시 광명동 158-81,412103000122,경기도 광명시 광명로,906,,4121010100101580081001362,,경기도 광명시 광명로 906,423807,14220,,1,,126.854900004973,37.4797452407443
MA010120220808165075,처갓집양념치킨화봉점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,31,울산광역시,31200,북구,31200570,송정동,3120012500,화봉동,3120012500104280011,1,대지,428,11,울산광역시 북구 화봉동 428-11,312003172015,울산광역시 북구 상방로,78,,3120012500104280011010688,,울산광역시 북구 상방로 78,683410,44241,,1,,129.365634526158,35.5902709878763
MA010120220808165110,푸라닭일산,킨텍스점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41287,고양시 일산서구,41287580,송포동,4128710400,대화동,4128710400110500185,1,대지,1050,185,경기도 고양시 일산서구 대화동 1050-185,412873193052,경기도 고양시 일산서구 주엽로,80,,4128710400110500185000001,층,경기도 고양시 일산서구 주엽로 80,411802,10392,,,,126.756441497171,37.6660618012619
MA010120220808169825,장윤정의치킨아트,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,43,충청북도,43745,증평군,43745250,증평읍,4374525030,증평읍,4374525030105670008,1,대지,567,8,충청북도 증평군 증평읍 초중리 567-8,437453244020,충청북도 증평군 증평읍 초중로,72,1,4374525030105670008000001,,충청북도 증평군 증평읍 초중로 72-1,368910,27940,,1,,127.571223908459,36.7799231884125
MA010120220808169970,가마치통닭,서창점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,48,경상남도,48330,양산시,48330540,서창동,4833011400,삼호동,4833011400110160007,1,대지,1016,7,경상남도 양산시 삼호동 1016-7,483303338047,경상남도 양산시 소주로,7,,4833011400110160007000001,,경상남도 양산시 소주로 7,626270,50513,,1,,129.164530955798,35.4107782459104
MA010120220808170145,베스트왕파닭&파닭치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,43,충청북도,43150,제천시,43150510,교동,4315011600,장락동,4315011600108390000,1,대지,839,,충청북도 제천시 장락동 839,431504517983,충청북도 제천시 청전대로16길,3,,4315011600110150000031078,,충청북도 제천시 청전대로16길 3,390895,27151,,,,128.21934198075,37.1516311307097
MA010120220808170150,아이피자유,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100080000,1,대지,8,,서울특별시 영등포구 여의도동 8,115603118020,서울특별시 영등포구 여의동로,330,,1156011000100080000031183,서울밤도깨비야시장,서울특별시 영등포구 여의동로 330,150010,07337,,,,126.933593051445,37.5263526081948
MA010120220808174327,자담치킨아산,신창점,I2,음식,I210,기타 간이,I21006,치킨,I56111,한식 일반 음식점업,44,충청남도,44200,아산시,44200410,신창면,4420041028,신창면,4420041028108320000,1,대지,832,,충청남도 아산시 신창면 남성리 832,442004559089,충청남도 아산시 신창면 남성길,116,8,4420041028108320000014380,소화마을아파트,충청남도 아산시 신창면 남성길 116-8,336735,31530,,1,,126.953684253307,36.7891073162223
MA010120220808100783,스모프치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,48,경상남도,48870,함양군,48870310,마천면,4887031021,마천면,4887031021106090002,1,대지,609,2,경상남도 함양군 마천면 가흥리 609-2,488703000202,경상남도 함양군 마천면 천왕봉로,1144,2,4887031021106090002021525,,경상남도 함양군 마천면 천왕봉로 1144-2,676911,50055,,,,127.662683715419,35.3956444169117
MA010120220808117102,비에이치씨치킨소촌,우산점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,29,광주광역시,29200,광산구,29200580,우산동,2920010900,우산동,2920010900116060012,1,대지,1606,12,광주광역시 광산구 우산동 1606-12,292004289118,광주광역시 광산구 무진대로212번길,29,27,2920010900116060012044361,복천빌딩,광주광역시 광산구 무진대로212번길 29-27,506813,62363,,1,,126.805103259439,35.1603515229668
MA010120220808127625,교촌치킨간석,1호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28200,남동구,28200520,구월2동,2820010100,구월동,2820010100100700080,1,대지,70,80,인천광역시 남동구 구월동 70-80,282004259574,인천광역시 남동구 용천로97번길,3,,2820010100100700097024483,우정프라자,인천광역시 남동구 용천로97번길 3,405826,21548,,1,,126.714597414917,37.458018620594
MA010120220808127830,왕장상회,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1121510500106210001,1,대지,621,1,서울특별시 광진구 자양동 621-1,112154112419,서울특별시 광진구 자양로15길,75,,1121510500106210001012951,좌측호,서울특별시 광진구 자양로15길 75,143866,05057,,1,,127.079527711508,37.5348950034429
MA010120220808138514,치킨에취하닭,3호점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27290,달서구,27290515,성당동,2729010100,성당동,2729010100104150002,1,대지,415,2,대구광역시 달서구 성당동 415-2,272904241409,대구광역시 달서구 야외음악당로9길,63,,2729010100104150002027987,,대구광역시 달서구 야외음악당로9길 63,704916,42678,,1,,128.549256597447,35.8409762913875
MA010120220808159144,한명숙피자치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",27,대구광역시,27290,달서구,27290563,죽전동,2729011300,감삼동,2729011300100600011,1,대지,60,11,대구광역시 달서구 감삼동 60-11,272904241102,대구광역시 달서구 당산로41길,3,,2729011300100600011019006,,대구광역시 달서구 당산로41길 3,704953,42641,,,,128.547703872881,35.8550452703579
MA010120220808159297,바른치킨철원,동송점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,51,강원특별자치도,51780,철원군,51780259,동송읍,5178025921,동송읍,5178025921106790055,1,대지,679,55,강원특별자치도 철원군 동송읍 이평리 679-55,517804490285,강원특별자치도 철원군 동송읍 이평로53번길,6,6,4278025921106790055022795,,강원특별자치도 철원군 동송읍 이평로53번길 6-6,269816,24015,,1,,127.217749510447,38.209305472231
MA010120220808174595,평타치킨평타피자,,I2,음식,I210,기타 간이,I21006,치킨,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41281,고양시 덕양구,41281560,효자동,4128110900,지축동,4128110900110890000,1,대지,1089,,경기도 고양시 덕양구 지축동 1089,412813352411,경기도 고양시 덕양구 오부자로,150,,4128110900100000000000001,엘에이치3단지,경기도 고양시 덕양구 오부자로 150,412140,10585,,1,,126.919921285097,37.6479691159484
MA010120220808174653,옴시롱감시롱가마솥닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56194,김밥 및 기타 간이 음식점업,52,전북특별자치도,52190,남원시,52190590,도통동,5219011600,도통동,5219011600105630004,1,대지,563,4,전북특별자치도 남원시 도통동 563-4,521904613438,전북특별자치도 남원시 오들2길,1,,4519011600105630004303003,,전북특별자치도 남원시 오들2길 1,590190,55755,,,,127.400937358328,35.4198523569699
MA010120220808107315,푸라닭명품치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46820,해남군,46820250,해남읍,4682025036,해남읍,4682025036103110001,1,대지,311,1,전라남도 해남군 해남읍 구교리 311-1,468203294009,전라남도 해남군 해남읍 북부순환로,172,,4682025036103110001000001,,전라남도 해남군 해남읍 북부순환로 172,536803,59023,,1,,126.593740097891,34.5762729360406
MA010120220808107457,60계치킨서울,봉천점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,11620605,은천동,1162010100,봉천동,1162010100117180000,1,대지,1718,,서울특별시 관악구 봉천동 1718,116203120009,서울특별시 관악구 은천로,93,,1162010100117180000027810,벽산블루밍아파트,서울특별시 관악구 은천로 93,151778,08715,,1,,126.945341800628,37.4872099634161
MA010120220808123469,육십계치킨,영도점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,26,부산광역시,26200,영도구,26200650,동삼1동,2620012100,동삼동,2620012100103630038,1,대지,363,38,부산광역시 영도구 동삼동 363-38,262003128020,부산광역시 영도구 절영로,557,,2620012100103630038012221,삼창파크,부산광역시 영도구 절영로 557,606808,49108,,,,129.072127808333,35.0754781384226
MA010120220808128237,씨앤에프후라이드치킨배미점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200600,온양4동,4420011500,배미동,4420011500101740003,1,대지,174,3,충청남도 아산시 배미동 174-3,442003253041,충청남도 아산시 서부북로,973,,4420011500101740003028662,서진,충청남도 아산시 서부북로 973,336771,31530,,1,,126.967251541689,36.7897876609472
MA010120220808134283,진미통닭케이티위즈파크점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41111,수원시 장안구,41111597,조원1동,4111113600,조원동,4111113600107750000,1,대지,775,,경기도 수원시 장안구 조원동 775,411112012008,경기도 수원시 장안구 경수대로,893,,4111113600107750000049715,수원케이티위즈파크,경기도 수원시 장안구 경수대로 893,440849,16308,,102,,127.011323842378,37.2985209235934
MA010120220808138782,가마치통닭돈암,시장점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11290,성북구,11290555,삼선동,1129010800,동소문동5가,1129010800101160000,1,대지,116,,서울특별시 성북구 동소문동5가 116,112904121093,서울특별시 성북구 동소문로20길,16,7,1129010800101160000045833,좌측,서울특별시 성북구 동소문로20길 16-7,136035,02846,,1,,127.016236930824,37.5917104702283
MA010120220808144456,희망상회,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,41,경기도,41670,여주시,41670250,가남읍,4167025032,가남읍,4167025032106890001,1,대지,689,1,경기도 여주시 가남읍 본두리 689-1,416703214040,경기도 여주시 가남읍 여주남로,722,,4173032029200010005019140,닭강정콜팝매장여주휴게소,경기도 여주시 가남읍 여주남로 722,469883,12656,,1,,127.568315268229,37.2377160702092
MA010120220808170837,교촌치킨구지점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27710,달성군,27710380,구지면,2771038022,구지면,2771038022112040002,1,대지,1204,2,대구광역시 달성군 구지면 응암리 1204-2,277104244623,대구광역시 달성군 구지면 과학마을로3길,9,,2771038022112040002000001,,대구광역시 달성군 구지면 과학마을로3길 9,711891,43008,,,,128.418891905953,35.6566635101676
MA010120220808101301,오꾸닭거제고현동,중앙점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,48,경상남도,48310,거제시,48310580,고현동,4831010900,고현동,4831010900102080006,1,대지,208,6,경상남도 거제시 고현동 208-6,483103337005,경상남도 거제시 거제중앙로,1846,,4831010900102080009025167,효원빌딩,경상남도 거제시 거제중앙로 1846,656932,53255,,1,,128.625901394837,34.8832674549636
MA010120220808113242,꾸워락치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,44200330,탕정면,4420033022,탕정면,4420033022109370001,1,대지,937,1,충청남도 아산시 탕정면 명암리 937-1,442004559851,충청남도 아산시 탕정면 탕정면로8번길,4,17,4420033022109370001000001,,충청남도 아산시 탕정면 탕정면로8번길 4-17,336841,31456,,1,,127.05741417339,36.7982848249809
MA010120220808123773,양계장집아들도화점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28177,미추홀구,28177610,도화2.3동,2817710400,도화동,2817710400109980001,1,대지,998,1,인천광역시 미추홀구 도화동 998-1,281774854095,인천광역시 미추홀구 숙골로95번길,9,,2817710400109980001000001,,인천광역시 미추홀구 숙골로95번길 9,402062,22100,,,,126.661714193514,37.470204856272
MA010120220808134499,달무리치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,52,전북특별자치도,52113,전주시 덕진구,52113650,조촌동,5211312300,반월동,5211312300102340144,1,대지,234,144,전북특별자치도 전주시 덕진구 반월동 234-144,521134601167,전북특별자치도 전주시 덕진구 반월4길,7,,4511312300104220006012081,,전북특별자치도 전주시 덕진구 반월4길 7,561370,54807,,,,127.071622948246,35.8745737977479
MA010120220808149298,비에이치씨나주영,산포점,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,46,전라남도,46170,나주시,46170600,이창동,4617012800,이창동,4617012800101530004,1,대지,153,4,전라남도 나주시 이창동 153-4,461704652488,전라남도 나주시 이창1길,19,,4617012800101530004016991,우측칸,전라남도 나주시 이창1길 19,520952,58274,,,,126.712168683985,34.9957208044503
MA010120220808149408,지코바치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56219,기타 주점업,11,서울특별시,11305,강북구,11305615,수유1동,1130510300,수유동,1130510300100480053,1,대지,48,53,서울특별시 강북구 수유동 48-53,113054124135,서울특별시 강북구 도봉로77길,42,,1130510300100480053012637,좌측,서울특별시 강북구 도봉로77길 42,142873,01113,,1,,127.021197064649,37.6342093267199
MA010120220808155076,교촌치킨검암점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,28,인천광역시,28260,서구,28260515,검암경서동,2826010300,검암동,2826010300106260002,1,대지,626,2,인천광역시 서구 검암동 626-2,282603156051,인천광역시 서구 승학로,452,,2826010300106260002013166,,인천광역시 서구 승학로 452,404844,22696,,,,126.673500422051,37.5620589042189
MA010120220808155160,재석이두마리치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,27,대구광역시,27140,동구,27140541,신암5동,2714010100,신암동,2714010100100620001,1,대지,62,1,대구광역시 동구 신암동 62-1,271404226219,대구광역시 동구 아양로39길,38,,2714010100100620001039992,,대구광역시 동구 아양로39길 38,701810,41185,,1,,128.633764868437,35.8888517412669
MA010120220808165627,굽네치킨죽도점,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,47,경상북도,47113,포항시 북구,47113655,죽도동,4711311600,죽도동,4711311600102010002,1,대지,201,2,경상북도 포항시 북구 죽도동 201-2,471133304034,경상북도 포항시 북구 죽파로,24,,4711311600102010002000001,,경상북도 포항시 북구 죽파로 24,791842,37747,,1,,129.358936974571,36.0287123189111
